sysname	name	chr	posup	posdown	strand	control	type	alias	info	meanexp	logFC	pval	padj
YJR032W	CPR7	10	491081	492262	W	Verified	ORF	peptidylprolyl isomerase CPR7	Peptidyl-prolyl cis-trans isomerase (cyclophilin); catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; binds to Hsp82p and contributes to chaperone activity; plays a role in determining prion variants	3506.66422975971	-0.0222034708694689	0.474514527461413	0.742881149494133
YJR033C	RAV1	10	492378	496451	C	Verified	ORF	SOI3	Subunit of RAVE complex (Rav1p, Rav2p, Skp1p); the RAVE complex promotes assembly of the V-ATPase holoenzyme; required for transport between the early and late endosome/PVC and for localization of TGN membrane proteins; potential Cdc28p substrate	1943.12093697135	-0.00557822752550192	0.899275174077655	0.962672735643025
YJR034W	PET191	10	496683	497009	W	Verified	ORF		Protein required for assembly of cytochrome c oxidase; exists as an oligomer; described as both an integral mitochondrial inner membrane protein facing the intermembrane space (IMS) and as a soluble IMS protein; contains a twin Cx9C motif; imported into the IMS via the MIA import machinery	387.754763869799	-0.035184660942919	0.551844410496836	0.793985709620594
YJR035W	RAD26	10	497355	500612	W	Verified	ORF	DNA-dependent ATPase RAD26	Protein involved in transcription-coupled nucleotide excision repair; repairs UV-induced DNA lesions; recruitment to DNA lesions is dependent on an elongating RNA polymerase II; homolog of human CSB protein	2172.00320009106	0.0417251760965809	0.232722336833627	0.53487102574981
YJR036C	HUL4	10	500713	503391	C	Verified	ORF	putative E3 ubiquitin-protein ligase HUL4	Protein with similarity to hect domain E3 ubiquitin-protein ligases; not essential for viability; found in association with Trf4 in TRAMP complex	438.137041777344	0.119844680835367	0.0318906621889522	0.176014483470756
YJR039W	YJR039W	10	503936	507301	W	Uncharacterized	ORF		Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	924.173454631014	-0.00768199827306099	0.85829492967682	0.945844180677588
YJR040W	GEF1	10	507746	510085	W	Verified	ORF	CLC	Voltage-gated chloride channel; localized to the golgi, the endosomal system, and plasma membrane; involved in cation homeostasis; highly homologous to vertebrate voltage-gated chloride channels; modulates TBSV model (+) RNA virus replication by regulating copper metabolism	3620.32636137378	-0.0400501310416835	0.210346048976044	0.509916390841253
YJR041C	URB2	10	510239	513763	C	Verified	ORF	NPA2	Protein required for normal metabolism of the rRNA primary transcript; nucleolar protein; proposed to be involved in ribosome biogenesis	6416.41673620391	-0.0176391742678262	0.657362430741983	0.857850519029504
YJR042W	NUP85	10	514055	516289	W	Verified	ORF	RAT9	Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis and is involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery, including double-strand break repair, transcription and chromatin silencing; homologous to human NUP85 aka NUP75	6662.30834062529	-0.0294079418544205	0.221452824180062	0.521678675053727
YJR043C	POL32	10	516461	517513	C	Verified	ORF	DNA polymerase delta subunit POL32|REV5	Third subunit of DNA polymerase delta; involved in chromosomal DNA replication; required for error-prone DNA synthesis in the presence of DNA damage and processivity; forms a complex with Rev3p, Rev7p and Pol31p; interacts with Hys2p, PCNA (Pol30p), and Pol1p	1890.48635229015	0.0596589318770075	0.0832870427625441	0.307705298044934
YJR044C	VPS55	10	518763	519185	C	Verified	ORF		Late endosomal protein involved in late endosome to vacuole transport; functional homolog of human obesity receptor gene-related protein (OB-RGRP)	1554.25939084174	-0.0388246652728025	0.337527306705065	0.642776191293067
YJR045C	SSC1	10	519638	521602	C	Verified	ORF	Hsp70 family ATPase SSC1|mtHSP70|ENS1	Hsp70 family ATPase; constituent of the import motor component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); involved in protein translocation and folding; subunit of SceI endonuclease; SSC1 has a paralog, ECM10, that arose from the whole genome duplication	29932.4241764194	0.0353802910730195	0.39025860515981	0.684631375339466
YJR046W	TAH11	10	522048	523862	W	Verified	ORF	CDT1|SID2	DNA replication licensing factor; required for pre-replication complex assembly	2701.84300808817	0.00975380602274558	0.802186705201812	0.921290059556262
YJR047C	ANB1	10	524908	525381	C	Verified	ORF	translation elongation factor eIF-5A|eIF-5A|eIF5A|TIF51B|HYP1	Translation elongation factor eIF-5A; previously thought to function in translation initiation; undergoes an essential hypusination modification; expressed under anaerobic conditions; ANB1 has a paralog, HYP2, that arose from the whole genome duplication; human EIF5A complements the inviability of the yeast hyp2 anb1 double null mutant	165.225193266794	-0.084709399142189	0.193324468416474	0.489922591712405
YJR048W	CYC1	10	526335	526664	W	Verified	ORF	cytochrome c isoform 1	Cytochrome c, isoform 1; also known as iso-1-cytochrome c; electron carrier of mitochondrial intermembrane space that transfers electrons from ubiquinone-cytochrome c oxidoreductase to cytochrome c oxidase during cellular respiration; CYC1 has a paralog, CYC7, that arose from the whole genome duplication; human homolog CYC1 can complement yeast null mutant; mutations in human CYC1 cause insulin-responsive hyperglycemia	736.662053001105	-0.00256779245994343	0.958314236643356	0.984425397925429
YJR049C	UTR1	10	526884	528476	C	Verified	ORF	NADH/NAD(+) kinase	ATP-NADH kinase; phosphorylates both NAD and NADH; active as a hexamer; enhances the activity of ferric reductase (Fre1p); UTR1 has a paralog, YEF1, that arose from the whole genome duplication	3413.06718961365	-0.00409665349584759	0.901185741957098	0.963769844576664
YJR050W	ISY1	10	528697	529404	W	Verified	ORF	NTC30|UTR3	Member of the NineTeen Complex (NTC); NTC contains Prp19p and stabilizes U6 snRNA in catalytic forms of spliceosome containing U2, U5, and U6 snRNAs; interacts with Prp16p to modulate splicing fidelity; isy1 syf2 cells have defective spindles 	877.845326287718	-0.00698649659184378	0.887848216183246	0.958058711490569
YJR051W	OSM1	10	529861	531366	W	Verified	ORF	fumarate reductase|FRDS2	Fumarate reductase, catalyzes the reduction of fumarate to succinate; required for the reoxidation of intracellular NADH under anaerobic conditions; mutations cause osmotic sensitivity; has two translation start sites, one at the annotated start codon which produces an ER-targeted form required for anaerobic growth, and one at codon 32 which produces a mitochondrially-targeted form; OSM1 has a paralog, FRD1, that arose from the whole genome duplication	4199.34410379322	0.0276890194978599	0.364763972139805	0.664309069514108
YJR052W	RAD7	10	532062	533759	W	Verified	ORF	UV-damaged DNA-binding protein RAD7	Nucleotide excision repair (NER) protein; binds damaged DNA during NER; binds DNA in an ATP-dependent manner (with Rad16p) during NER; required for repair of non-transcribed chromatin; subunit of Nucleotide Excision Repair Factor 4 (NEF4) and the Elongin-Cullin-Socs (ECS) ligase complex	2018.63148713297	-0.0148561502995413	0.680669612588916	0.867800979275413
YJR053W	BFA1	10	534027	535751	W	Verified	ORF	IBD1	Subunit of a two-component GTPase-activating protein, Bfa1p-Bub2p; contributes to GAP activity, inactivating Tem1 by stimulating GTP hydrolysis following damage or misalignment of the mitotic spindle; functions as a guanine-nucleotide exchange inhibitor (GDI) for Tem1p; involved in multiple cell cycle checkpoint pathways that control mitotic exit; required when telomeres are damaged, but not for all types of chromosomal DNA damage; phosphorylated by the Polo-like kinase Cdc5p	840.1826148634	0.0135631365368144	0.754930329102685	0.902254898621776
YJR054W	KCH1	10	536056	537549	W	Verified	ORF	ERM6	Potassium transporter that mediates K+ influx; activates high-affinity Ca2+ influx system (HACS) during mating pheromone response; expression up-regulated in response to alpha factor; localized to sites of polarized growth; member of a fungal-specific gene family; potential Cdc28p substrate; KCH1 has a paralog, PRM6, that arose from the whole genome duplication	2459.68769935186	0.022311400750037	0.600457175529701	0.822777223905647
YJR055W	HIT1	10	538772	539266	W	Verified	ORF		Protein involved in C/D snoRNP assembly; regulates abundance of Rsa1p; required for growth at high temperature; similar to human ZNHIT3	551.104076399501	-0.124535574312941	0.0102715912121305	0.0851772441294104
YJR056C	YJR056C	10	541792	542502	C	Verified	ORF		Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus; relative distribution to the nucleus increases upon DNA replication stress	1220.48742672559	0.0272695044817403	0.486943564048081	0.751784858598951
YJR057W	CDC8	10	544062	544712	W	Verified	ORF	bifunctional thymidylate/uridylate kinase	Thymidylate and uridylate kinase; functions in de novo biosynthesis of pyrimidine deoxyribonucleotides; converts dTMP to dTDP and dUMP to dUTP; essential for mitotic and meiotic DNA replication; homologous to S. pombe tmp1; human homolog DTYMK can complement yeast cdc8 null mutant	1505.58384057296	-0.0260521055572465	0.512161269418817	0.766853494619099
YJR058C	APS2	10	544732	545175	C	Verified	ORF	YAP17	Small subunit of the clathrin-associated adaptor complex AP-2; AP-2 is involved in protein sorting at the plasma membrane; related to the sigma subunit of the mammalian plasma membrane clathrin-associated protein (AP-2) complex	1142.1816462181	-0.00423875249812733	0.922225536911685	0.973678324204163
YJR059W	PTK2	10	545787	548243	W	Verified	ORF	protein kinase PTK2|STK2	Serine/threonine protein kinase; involved in regulation of ion transport across plasma membrane; carboxyl terminus is essential for glucose-dependent Pma1p activation via phosphorylation of Pma1p-Ser899; enhances spermine uptake; PTK2 has a paralog, PTK1, that arose from the whole genome duplication	2622.08082655229	0.133170813791037	0.00427489436722061	0.045181298424635
YJR060W	CBF1	10	548759	549814	W	Verified	ORF	GFII|CP1|CPF1|CEP1	Basic helix-loop-helix (bHLH) protein; forms homodimer to bind E-box consensus sequence CACGTG present at MET gene promoters and centromere DNA element I (CDEI); affects nucleosome positioning at this motif; associates with other transcription factors such as Met4p and Isw1p to mediate transcriptional activation or repression; associates with kinetochore proteins, required for chromosome segregation; protein abundance increases in response to DNA replication stress	2107.9601588308	-0.0178194802588767	0.60268218246769	0.823660878675269
YJR061W	YJR061W	10	550511	553318	W	Uncharacterized	ORF		Putative protein of unknown function; non-essential gene; transcription repressed by Rm101p; YJR061W has a paralog, MNN4, that arose from the whole genome duplication	928.098602250057	0.01742975257306	0.669383922288662	0.865113588246678
YJR062C	NTA1	10	553476	554849	C	Verified	ORF	amidase|DEA1	Amidase; removes the amide group from N-terminal asparagine and glutamine residues to generate proteins with N-terminal aspartate and glutamate residues that are targets of ubiquitin-mediated degradation	1773.62209289776	0.0761830418201855	0.0251390597458176	0.154073790028946
YJR063W	RPA12	10	555195	555572	W	Verified	ORF	DNA-directed RNA polymerase I core subunit RPA12|A12.2|RRN4	RNA polymerase I subunit A12.2; contains two zinc binding domains, and the N terminal domain is responsible for anchoring to the RNA pol I complex; physically interacts with transcriptional activator Msn4p, to regulate transcription of AYR1, a gene involved in lipid metabolism	1829.28091571838	-0.11882398324591	0.0105011885947339	0.0863347719467055
YJR064W	CCT5	10	555914	557602	W	Verified	ORF	chaperonin-containing T-complex subunit CCT5|TCP5	Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p, required for the assembly of actin and tubulins in vivo	16062.2281309159	-0.0702660023480528	0.00890309870951849	0.0768851879518853
YJR065C	ARP3	10	557809	559158	C	Verified	ORF	actin-related protein 3|ACT4	Essential component of the Arp2/3 complex; Arp2/3 is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endocytosis and membrane growth and polarity	9337.75536259363	0.00691531502133181	0.884466248894377	0.958046915563174
YJR066W	TOR1	10	559416	566828	W	Verified	ORF	phosphatidylinositol kinase-related protein kinase TOR1|DRR1	PIK-related protein kinase and rapamycin target; subunit of TORC1, a complex that controls growth in response to nutrients by regulating translation, transcription, ribosome biogenesis, nutrient transport and autophagy; involved in meiosis; TOR1 has a paralog, TOR2, that arose from the whole genome duplication	3251.59689330887	0.0649504364535458	0.147703257579355	0.422901615606562
YJR067C	YAE1	10	567019	567444	C	Verified	ORF		Protein that forms a complex with Lto1p and Rli1p; essential for growth under standard (aerobic) conditions but not under anaerobic conditions; may have a role in protection of ribosomal assembly and function from damage due to reactive oxygen species	795.586238193484	-0.0784696267213011	0.0763677747985155	0.294766293739408
YJR068W	RFC2	10	567643	568704	W	Verified	ORF	replication factor C subunit 2	Subunit of heteropentameric Replication factor C (RF-C); RF-C is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon	3589.04270909953	-0.00799260199288733	0.804035717935463	0.922125459688839
